Species	Locality	Code	PLD	Size_of_settlement	Pre-settlement_growth	Hatching_day_date	Hatching_day_numeric	ChlA	SST	T_loc	Season
Coris_julis	AGUAMARGA	CdG30	27	112.8	4.2	15/05/2015	139	0.171	21.1	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG29	24	103.8	4.3	19/05/2015	143	0.169	21.3	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG14	28	114.2	4.1	20/05/2015	144	0.168	21.4	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG19	29	114.2	3.9	20/05/2015	144	0.167	21.4	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG24	31	123.7	4	20/05/2015	144	0.167	21.5	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG25	30	123.6	4.1	20/05/2015	144	0.167	21.5	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG26	25	101.9	4.1	20/05/2015	144	0.168	21.4	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG02	27	100.1	3.7	21/05/2015	145	0.167	21.4	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG23	30	123.7	4.1	21/05/2015	145	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG01	28	114.3	4.1	22/05/2015	146	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG13	27	105.3	3.9	22/05/2015	146	0.166	21.5	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG21	28	113.1	4	22/05/2015	146	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG05	30	120.3	4	23/05/2015	147	0.165	21.8	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG15	27	114.5	4.2	23/05/2015	147	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG17	27	110	4.1	23/05/2015	147	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG27	25	109.4	4.4	23/05/2015	147	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG07	26	106.6	4.1	24/05/2015	148	0.165	21.9	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG16	28	122.8	4.4	24/05/2015	148	0.165	21.8	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG28	25	114.7	4.6	24/05/2015	148	0.166	21.6	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG08	27	108.7	4	25/05/2015	149	0.164	21.8	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG10	24	105.3	4.4	25/05/2015	149	0.165	21.7	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG18	28	105.4	3.8	25/05/2015	149	0.164	21.9	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG20	26	115.9	4.5	25/05/2015	149	0.165	21.8	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG22	27	103.6	3.8	25/05/2015	149	0.164	21.8	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG09	25	111.9	4.5	26/05/2015	150	0.164	21.9	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG03	25	101.3	4.1	27/05/2015	151	0.163	22	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG04	25	104.7	4.2	27/05/2015	151	0.163	22	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG06	26	112.5	4.3	27/05/2015	151	0.163	22.1	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG11	25	106.9	4.3	27/05/2015	151	0.163	22	19.9	Spring/Summer
Coris_julis	AGUAMARGA	CdG12	22	102.8	4.7	31/05/2015	155	0.161	22.1	19.9	Spring/Summer
Coris_julis	AMETLLA	ALI01	28	116.1	4.1	23/05/2015	147	0.38	21.2	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI08	29	121.2	4.2	29/05/2015	153	0.332	22.3	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI02	28	114.7	4.1	31/05/2015	155	0.316	22.6	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI09	28	104.9	3.7	31/05/2015	155	0.316	22.6	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI07	36	134.4	3.7	06/06/2015	161	0.302	24.2	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI04	32	130.8	4.1	08/06/2015	163	0.302	24.2	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI05	31	120.7	3.9	09/06/2015	164	0.302	24.2	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI06	34	136.3	4	10/06/2015	165	0.3	24.5	18.7	Spring/Summer
Coris_julis	AMETLLA	ALI03	26	112.2	4.3	16/06/2015	171	0.3	24.7	18.7	Spring/Summer
Coris_julis	BLANES	BLA20	42	158.4	3.8	31/05/2015	155	0.213	21.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA01	37	140.7	3.8	04/06/2015	159	0.21	22.1	18.1	Spring/Summer
Coris_julis	BLANES	BLA05	36	133.1	3.7	05/06/2015	160	0.21	21.9	18.1	Spring/Summer
Coris_julis	BLANES	BLA11	39	143.4	3.7	06/06/2015	161	0.204	22.3	18.1	Spring/Summer
Coris_julis	BLANES	BLA18	37	140.5	3.8	06/06/2015	161	0.206	22.1	18.1	Spring/Summer
Coris_julis	BLANES	BLA19	33	128.4	3.9	06/06/2015	161	0.212	21.9	18.1	Spring/Summer
Coris_julis	BLANES	BLA12	42	154.1	3.7	07/06/2015	162	0.199	22.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA17	35	134.1	3.8	07/06/2015	162	0.207	22.2	18.1	Spring/Summer
Coris_julis	BLANES	BLA04	33	122	3.7	08/06/2015	163	0.208	22.2	18.1	Spring/Summer
Coris_julis	BLANES	BLA07	34	135.4	4	08/06/2015	163	0.206	22.2	18.1	Spring/Summer
Coris_julis	BLANES	BLA16	36	132.5	3.7	08/06/2015	163	0.204	22.3	18.1	Spring/Summer
Coris_julis	BLANES	BLA02	31	123.2	4	10/06/2015	165	0.206	22.3	18.1	Spring/Summer
Coris_julis	BLANES	BLA06	32	129.1	4	10/06/2015	165	0.205	22.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA14	33	125.6	3.8	12/06/2015	167	0.199	23.2	18.1	Spring/Summer
Coris_julis	BLANES	BLA29	35	142.7	4.1	12/06/2015	167	0.197	23.4	18.1	Spring/Summer
Coris_julis	BLANES	BLA09	30	114.6	3.8	13/06/2015	168	0.201	22.5	18.1	Spring/Summer
Coris_julis	BLANES	BLA10	30	120.5	4	13/06/2015	168	0.201	22.5	18.1	Spring/Summer
Coris_julis	BLANES	BLA13	28	115.6	4.1	13/06/2015	168	0.204	22.4	18.1	Spring/Summer
Coris_julis	BLANES	BLA24	43	148.6	3.5	13/06/2015	168	0.188	23.4	18.1	Spring/Summer
Coris_julis	BLANES	BLA30	28	119.8	4.3	13/06/2015	168	0.204	22.4	18.1	Spring/Summer
Coris_julis	BLANES	BLA08	29	119.3	4.1	14/06/2015	169	0.2	22.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA26	43	142.3	3.3	15/06/2015	170	0.185	23.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA27	28	113.8	4.1	15/06/2015	170	0.199	22.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA28	27	122.6	4.5	15/06/2015	170	0.2	22.6	18.1	Spring/Summer
Coris_julis	BLANES	BLA03	25	103.1	4.1	18/06/2015	173	0.195	22.7	18.1	Spring/Summer
Coris_julis	BLANES	BLA22	29	112.8	3.9	24/06/2015	179	0.176	23.9	18.1	Spring/Summer
Coris_julis	BLANES	BLA23	27	106.7	4	27/06/2015	182	0.169	24.2	18.1	Spring/Summer
Coris_julis	BLANES	BLA25	28	115.3	4.1	28/06/2015	183	0.166	24.4	18.1	Spring/Summer
Coris_julis	BLANES	BLA21	27	111.7	4.1	01/07/2015	186	0.159	24.6	18.1	Spring/Summer
Coris_julis	CABO_PALOS	CP25	27	106	3.9	14/05/2015	138	0.354	21	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP21	29	113.5	3.9	16/05/2015	140	0.342	21.3	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP27	26	108.1	4.2	16/05/2015	140	0.349	21.1	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP17	31	120.8	3.9	17/05/2015	141	0.335	21.5	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP29	32	125	3.9	17/05/2015	141	0.334	21.5	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP20	28	106	3.8	19/05/2015	143	0.333	21.6	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP24	28	107.2	3.8	19/05/2015	143	0.333	21.6	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP26	29	116.6	4	19/05/2015	143	0.332	21.6	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP15	33	114.2	3.5	20/05/2015	144	0.323	22	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP28	27	107.9	4	20/05/2015	144	0.331	21.8	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP09	33	121.7	3.7	21/05/2015	145	0.32	22.1	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP10	31	116.1	3.7	21/05/2015	145	0.322	22	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP18	30	117	3.9	21/05/2015	145	0.323	21.9	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP22	25	101	4	21/05/2015	145	0.33	21.7	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP23	28	111	4	21/05/2015	145	0.326	21.8	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP30	28	115.2	4.1	21/05/2015	145	0.326	21.8	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP13	26	116	4.5	22/05/2015	146	0.325	21.8	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP16	26	117.4	4.5	22/05/2015	146	0.325	21.8	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP11	29	111.4	3.8	23/05/2015	147	0.317	22.1	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP12	26	111.4	4.3	23/05/2015	147	0.321	21.9	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP14	24	107.7	4.5	24/05/2015	148	0.317	22	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP19	26	112	4.3	24/05/2015	148	0.317	22.1	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP05	29	109.8	3.8	25/05/2015	149	0.31	22.4	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP08	26	107.3	4.1	25/05/2015	149	0.313	22.2	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP04	30	108.9	3.6	26/05/2015	150	0.306	22.6	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP07	28	112.4	4	26/05/2015	150	0.307	22.5	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP03	26	118.1	4.5	27/05/2015	151	0.305	22.5	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP06	25	104.4	4.2	27/05/2015	151	0.306	22.5	19.88	Spring/Summer
Coris_julis	CABO_PALOS	CP02	22	105	4.8	02/06/2015	157	0.285	22.9	19.88	Spring/Summer
Coris_julis	COLERA	GARB28	36	141.6	3.9	05/06/2015	160	0.26	21.5	17.1	Spring/Summer
Coris_julis	COLERA	GARB03	32	130.6	4.1	08/06/2015	163	0.26	21.7	17.1	Spring/Summer
Coris_julis	COLERA	GARB29	37	131.5	3.6	08/06/2015	163	0.249	22.6	17.1	Spring/Summer
Coris_julis	COLERA	GARB27	28	116	4.1	14/06/2015	169	0.247	22.1	17.1	Spring/Summer
Coris_julis	COLERA	GARB13	40	142.2	3.6	15/06/2015	170	0.224	22.9	17.1	Spring/Summer
Coris_julis	COLERA	GARB07	30	115	3.8	16/06/2015	171	0.235	22.4	17.1	Spring/Summer
Coris_julis	COLERA	GARB14	35	127	3.6	16/06/2015	171	0.228	22.7	17.1	Spring/Summer
Coris_julis	COLERA	GARB26	33	118.1	3.6	16/06/2015	171	0.23	22.6	17.1	Spring/Summer
Coris_julis	COLERA	GARB25	30	119.6	4	17/06/2015	172	0.232	22.5	17.1	Spring/Summer
Coris_julis	COLERA	GARB02	28	114.4	4.1	18/06/2015	173	0.231	22.5	17.1	Spring/Summer
Coris_julis	COLERA	GARB24	36	149.6	4.2	18/06/2015	173	0.22	22.9	17.1	Spring/Summer
Coris_julis	COLERA	GARB06	28	117.7	4.2	19/06/2015	174	0.227	22.6	17.1	Spring/Summer
Coris_julis	COLERA	GARB11	30	127.3	4.2	20/06/2015	175	0.22	22.8	17.1	Spring/Summer
Coris_julis	COLERA	GARB31	29	117.5	4.1	21/06/2015	176	0.218	22.9	17.1	Spring/Summer
Coris_julis	COLERA	GARB09	33	126.9	3.8	22/06/2015	177	0.21	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB04	32	117.7	3.7	23/06/2015	178	0.208	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB08	31	124.2	4	23/06/2015	178	0.208	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB10	32	123.4	3.9	23/06/2015	178	0.208	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB12	31	115.8	3.7	23/06/2015	178	0.208	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB16	29	105.4	3.6	23/06/2015	178	0.21	23.2	17.1	Spring/Summer
Coris_julis	COLERA	GARB18	36	132.8	3.7	23/06/2015	178	0.205	23.5	17.1	Spring/Summer
Coris_julis	COLERA	GARB23	32	130.5	4.1	23/06/2015	178	0.208	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB05	27	115.2	4.3	24/06/2015	179	0.208	23.2	17.1	Spring/Summer
Coris_julis	COLERA	GARB30	29	111.8	3.9	24/06/2015	179	0.207	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB32	29	112	3.9	24/06/2015	179	0.207	23.3	17.1	Spring/Summer
Coris_julis	COLERA	GARB15	28	110.9	4	25/06/2015	180	0.204	23.4	17.1	Spring/Summer
Coris_julis	COLERA	GARB21	30	112.8	3.8	25/06/2015	180	0.202	23.5	17.1	Spring/Summer
Coris_julis	COLERA	GARB17	29	106.7	3.7	26/06/2015	181	0.199	23.6	17.1	Spring/Summer
Coris_julis	COLERA	GARB22	30	122.7	4.1	26/06/2015	181	0.198	23.6	17.1	Spring/Summer
Coris_julis	COLERA	GARB20	27	115	4.3	29/06/2015	184	0.188	23.8	17.1	Spring/Summer
Coris_julis	COLERA	GARB19	26	104.5	4	30/06/2015	185	0.184	23.8	17.1	Spring/Summer
Coris_julis	COLERA	GARB01	22	90.3	4.1	01/07/2015	186	0.18	23.7	17.1	Spring/Summer
Coris_julis	XABIA	XAB19	32	122.7	3.8	08/05/2015	132	0.209	20.5	19.55	Spring/Summer
Coris_julis	XABIA	XAB20	32	115.3	3.6	10/05/2015	134	0.205	20.8	19.55	Spring/Summer
Coris_julis	XABIA	XAB09	37	126.5	3.4	13/05/2015	137	0.193	21.5	19.55	Spring/Summer
Coris_julis	XABIA	XAB18	29	110.4	3.8	13/05/2015	137	0.202	20.9	19.55	Spring/Summer
Coris_julis	XABIA	XAB10	34	119.6	3.5	14/05/2015	138	0.194	21.4	19.55	Spring/Summer
Coris_julis	XABIA	XAB15	32	119	3.7	14/05/2015	138	0.196	21.2	19.55	Spring/Summer
Coris_julis	XABIA	XAB17	34	126.8	3.7	14/05/2015	138	0.194	21.4	19.55	Spring/Summer
Coris_julis	XABIA	XAB21	31	122.6	4	14/05/2015	138	0.197	21.2	19.55	Spring/Summer
Coris_julis	XABIA	XAB14	29	105.9	3.7	16/05/2015	140	0.195	21.3	19.55	Spring/Summer
Coris_julis	XABIA	XAB12	32	110.1	3.4	17/05/2015	141	0.19	21.6	19.55	Spring/Summer
Coris_julis	XABIA	XAB08	33	123	3.7	19/05/2015	143	0.185	21.9	19.55	Spring/Summer
Coris_julis	XABIA	XAB11	30	113.3	3.8	19/05/2015	143	0.187	21.7	19.55	Spring/Summer
Coris_julis	XABIA	XAB13	28	114.5	4.1	21/05/2015	145	0.185	21.8	19.55	Spring/Summer
Coris_julis	XABIA	XAB01	28	109.8	3.9	22/05/2015	146	0.181	21.9	19.55	Spring/Summer
Coris_julis	XABIA	XAB02	28	113.4	4.1	22/05/2015	146	0.181	21.9	19.55	Spring/Summer
Coris_julis	XABIA	XAB04	27	111	4.1	22/05/2015	146	0.184	21.9	19.55	Spring/Summer
Coris_julis	XABIA	XAB05	31	115.5	3.7	22/05/2015	146	0.18	22.2	19.55	Spring/Summer
Coris_julis	XABIA	XAB06	26	108.7	4.2	24/05/2015	148	0.18	22.1	19.55	Spring/Summer
Coris_julis	XABIA	XAB16	31	133.8	4.3	24/05/2015	148	0.175	22.4	19.55	Spring/Summer
Coris_julis	XABIA	XAB07	32	125.9	3.9	26/05/2015	150	0.171	22.7	19.55	Spring/Summer
Coris_julis	XABIA	XAB03	25	103.4	4.1	29/05/2015	153	0.166	22.8	19.55	Spring/Summer
Chromis_chromis	HERRADURA	AgD01	18	137.9	7.7	10/06/2015	165	0.16	22.7	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD04	16	112.7	7	12/06/2015	167	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD05	17	135.8	8	12/06/2015	167	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD06	17	133.1	7.8	12/06/2015	167	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD10	17	122.8	7.2	12/06/2015	167	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD02	16	117.3	7.3	13/06/2015	168	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD07	17	137	8.1	13/06/2015	168	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD08	17	134.7	7.9	13/06/2015	168	0.16	22.9	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD03	16	136.6	8.5	14/06/2015	169	0.16	23	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD09	16	131.6	8.2	15/06/2015	170	0.16	23.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD22	17	140.3	8.3	26/06/2015	181	0.157	25.1	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD24	15	137.4	9.2	26/06/2015	181	0.157	25	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD25	18	128.3	7.1	26/06/2015	181	0.157	25.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD18	15	127.2	8.5	27/06/2015	182	0.157	25.1	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD21	16	136.7	8.5	27/06/2015	182	0.157	25.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD28	16	141.3	8.8	27/06/2015	182	0.157	25.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD29	16	143.9	9	27/06/2015	182	0.157	25.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD26	15	119.8	8	28/06/2015	183	0.157	25.3	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD16	15	131.9	8.8	29/06/2015	184	0.157	25.6	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD17	14	121.1	8.7	29/06/2015	184	0.157	25.7	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD19	15	141.6	9.4	29/06/2015	184	0.157	25.4	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD32	16	127.8	8	29/06/2015	184	0.157	25.6	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD20	16	136.5	8.5	30/06/2015	185	0.156	25.7	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD13	16	130.4	8.2	03/07/2015	188	0.156	26	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD15	15	134.7	9	03/07/2015	188	0.156	26.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD30	15	138.9	9.3	03/07/2015	188	0.156	26.2	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD14	15	131.3	8.8	04/07/2015	189	0.156	26.4	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD11	13	130.5	10	05/07/2015	190	0.156	26.4	19.91	Spring/Summer
Chromis_chromis	HERRADURA	AgD12	13	115.8	8.9	06/07/2015	191	0.156	26.5	19.91	Spring/Summer
Chromis_chromis	AMETLLA	ALI26	19	126.7	6.7	07/06/2015	162	0.264	22.9	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI28	16	119.8	7.5	11/06/2015	166	0.264	23	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI19	19	115	6.1	12/06/2015	167	0.266	23.5	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI27	16	134.4	8.4	12/06/2015	167	0.264	23	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI25	16	125.5	7.8	14/06/2015	169	0.264	23.4	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI18	15	121.4	8.1	17/06/2015	172	0.27	24	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI16	19	145	7.6	19/06/2015	174	0.285	24.8	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI21	15	120.6	8	20/06/2015	175	0.281	24.6	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI30	16	140	8.8	20/06/2015	175	0.283	24.6	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI23	15	111.3	7.4	21/06/2015	176	0.284	24.8	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI24	18	134	7.4	21/06/2015	176	0.289	24.9	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI14	16	128.4	8	22/06/2015	177	0.289	25	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI29	14	131	9.4	22/06/2015	177	0.285	24.9	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI20	15	132.4	8.8	23/06/2015	178	0.291	25.1	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI22	15	121.6	8.1	23/06/2015	178	0.291	25.1	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI03	17	116.2	6.8	25/06/2015	180	0.3	25.6	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI12	16	112	7	26/06/2015	181	0.302	25.7	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI15	16	118.9	7.4	26/06/2015	181	0.302	25.7	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI31	17	112.8	6.6	26/06/2015	181	0.303	25.8	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI04	16	131.9	8.2	28/06/2015	183	0.308	26	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI06	16	134	8.4	28/06/2015	183	0.308	26	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI07	17	120.2	7.1	29/06/2015	184	0.312	26.2	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI13	14	119.1	8.5	29/06/2015	184	0.311	26.1	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI05	17	125.6	7.4	30/06/2015	185	0.315	26.3	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI10	15	120.7	8	30/06/2015	185	0.315	26.2	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI32	16	125.9	7.9	01/07/2015	186	0.318	26.3	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI09	14	136	9.7	02/07/2015	187	0.318	26.3	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI11	13	140.5	10.8	03/07/2015	188	0.318	26.3	18.7	Spring/Summer
Chromis_chromis	AMETLLA	ALI01	16	124.7	7.8	06/07/2015	191	0.318	26.6	18.7	Spring/Summer
Chromis_chromis	BLANES	Bla29	17	114.8	6.8	12/06/2015	167	0.186	21.5	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla21	18	118	6.6	15/06/2015	170	0.182	21.9	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla17	19	130	6.8	16/06/2015	171	0.179	22.2	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla27	18	121.7	6.8	16/06/2015	171	0.18	22.2	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla24	15	119.3	8	18/06/2015	173	0.181	22	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla30	17	120.4	7.1	18/06/2015	173	0.178	22.3	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla18	18	130.5	7.3	19/06/2015	174	0.176	22.4	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla23	18	139.9	7.8	19/06/2015	174	0.176	22.4	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla26	21	151.9	7.2	19/06/2015	174	0.173	22.6	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla20	18	133.4	7.4	20/06/2015	175	0.174	22.6	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla22	15	115.2	7.7	21/06/2015	176	0.175	22.5	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla16	15	126.2	8.4	22/06/2015	177	0.174	22.6	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla28	17	123.7	7.3	22/06/2015	177	0.172	22.8	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla12	17	116.1	6.8	23/06/2015	178	0.17	22.9	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla15	18	138.2	7.7	23/06/2015	178	0.17	23	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla25	15	121.5	8.1	23/06/2015	178	0.172	22.9	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla32	16	126	7.9	24/06/2015	179	0.17	23.1	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla02	14	89	6.4	25/06/2015	180	0.169	22.6	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla08	16	111.3	7	25/06/2015	180	0.168	23.2	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla13	17	129.5	7.6	25/06/2015	180	0.167	23.3	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla10	14	107.4	7.7	26/06/2015	181	0.167	23.3	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla11	15	104.3	7	26/06/2015	181	0.167	23.3	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla06	16	103	6.4	27/06/2015	182	0.165	23.5	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla07	16	106.6	6.7	27/06/2015	182	0.165	23.5	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla03	14	111	7.9	28/06/2015	183	0.164	23	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla14	16	111.6	7	28/06/2015	183	0.163	23.7	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla31	17	119	7	29/06/2015	184	0.161	23.9	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla01	15	118.7	7.9	03/07/2015	188	0.158	23.4	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla04	14	119.5	8.5	03/07/2015	188	0.158	23.4	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla09	14	117.6	8.4	03/07/2015	188	0.158	23.4	18.1	Spring/Summer
Chromis_chromis	BLANES	Bla05	14	116.4	8.3	05/07/2015	190	0.158	24.1	18.1	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP25	16	125.4	7.8	02/06/2015	157	0.16	22.5	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP26	13	95.4	7.3	03/06/2015	158	0.16	22.6	19.88	Spring/Summer
Chromis_chromis	CABO_PALOS	CdP15	17	120.2	7.1	04/06/2015	159	0.16	22.8	19.88	Spring/Summer
